Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
01:40,237.15608740894902,440.43754909662215,413.43145264232834,410.0014771048744,275.28044871794873,209.633054030627,789.6364874063989,671.4621146643618,834.3533349270858,359.75199489307374,705.486039758767,502.53965183752416,903.5441755768148,221.15028901734104,401.405841503268,1047.7990049751245,550.5323302883754,484.4489068441065,181.97107134101495,947.218372820742,402.0491568565065,1096.5737704918033,542.8080985915493,730.5052438384897,498.06309420916165,132.86363636363637,736.5722752716497,703.7758913412564,400.021164021164,1367.645211236452,1100.9232293214463,759.1976893453145,297.2456647398844,1179.2244180939833,567.8678434034849,961.4986541049798,799.1558771261741,396.29741464377344,341.76262626262627,384.109022556391,272.399565689468,283.0363581730769,341.7223483619851
01:50,232.75922846691054,473.2797805642633,405.19170316928626,386.69290753806166,279.3789808917197,214.41623036649216,723.9364851957976,704.9107142857143,835.641037962518,349.37891604010025,694.1293752769162,498.51120218579234,904.9347581552306,216.2800506115563,406.6877049180328,1034.5298329355608,548.7224906065486,486.35481569560045,179.50838677849038,954.1539497307002,401.16068478750566,1074.745409701288,550.8219725343321,719.9189397838394,492.95968902965734,128.2113085621971,712.3560975609756,712.4149236856981,396.68443893366396,1384.996476547016,1107.8839912811818,774.6655544147844,302.2994269340974,1152.1791338582677,567.8058984910837,961.694207453974,794.7495545940443,397.60174880763117,344.77363896848135,391.8737127371274,273.5827614603349,279.5532979976443,328.6912
02:00,259.64869505494505,450.6182669789227,414.50654685494226,356.7816874763526,269.3252885624344,214.78220140515222,686.8165030388031,699.3348689893464,834.8965517241379,349.8232243871779,682.6030071813285,478.2097639484979,877.9988479262673,213.3726708074534,412.5579930936421,1019.6560434372049,541.8512884753043,476.5500963391137,184.66682974559686,934.9174332510657,392.9569980379333,1080.8995918367348,596.9052072800808,724.8568480784112,475.5030111843992,128.88294422827497,719.6449684490202,688.1561804008909,388.82628962088256,1369.6023508538478,1105.421052631579,777.0573148390474,304.4304449648712,1161.6038786878482,564.5748942799911,953.6843531271168,796.9656478225588,403.17442322991246,336.06388613042037,378.46599817684597,267.98094449047227,285.29801716484167,322.23350582147475
02:10,239.0811623246493,465.10928961748635,412.0464698331194,393.954309063893,276.9255319148936,218.8879813302217,752.7838441890166,712.6741637831603,824.1359545239224,361.8949109815661,685.2974370503597,487.3203335126412,902.5711920529801,221.04003407155025,414.2663254861822,1013.5763675112479,556.369024171889,476.6424795771264,181.21924212598427,937.8798216276477,406.58704149128084,1077.3319615912208,600.6232771822358,721.323816872428,474.0312952767314,148.61630695443645,717.2290777814244,686.8145342312009,396.1844720496894,1367.5148869487352,1073.3316289262236,784.8822016460905,296.96277802995917,1163.076500508647,554.5062514207774,952.7209406494961,792.2388059701492,399.216709664616,340.2316384180791,387.05311022189886,274.05538375035144,284.60765410458663,335.8198140429625
02:20,238.61523112736947,457.80799373040753,411.09511568123395,383.70630699088144,271.275092936803,213.84485764090644,650.4560110548134,695.7798139272625,819.4951108991175,346.12070595650806,687.1943424746275,487.52591587516963,903.7815265486726,210.50425367362723,405.5110150298538,1020.3368794326241,534.6557053009883,466.58759389386967,179.85593220338984,912.1695370163275,384.24430166743156,1084.9279891304348,601.8319496855346,712.4629957059864,480.49346879535557,139.01150202976996,699.9640311082308,672.2870523415978,398.1025641025641,1359.0407935800267,1073.3081959262852,768.9170622033475,298.54516423357666,1157.6446469248292,561.6495882891126,961.6094701240136,772.7057534246576,401.4235317303902,344.7872113676732,383.5127226463104,272.1849353569421,283.70900557348193,319.89825673534074
02:30,244.23143650242886,473.7386091127098,416.81531298499743,377.58424839076105,284.3941018766756,213.78006972690295,716.8034128097241,689.2902684563759,813.4651051625239,355.79526307423305,698.1711691762622,495.4632691786392,901.6089635854341,220.91641917691982,421.9045297582775,1011.140595009597,547.3173685161756,480.8052262279216,179.9512076116126,930.087406428886,394.19827063106794,1081.3932522123894,618.2735213376591,721.6303724928367,488.25949367088606,133.00130975769483,716.3579470198675,684.1293174910196,395.13455562461155,1370.1014945349098,1085.6831707317074,811.7866023851815,297.742808072134,1157.8249686323713,570.4235453315291,965.2695868141793,770.187358276644,413.3726732673267,343.03770900035573,389.81368960468524,274.71013265594127,289.98001175778955,340.80751782242385
02:40,249.1292731973571,450.0814757878555,405.8527151639344,403.73470149253734,265.7870321560358,208.73740902474526,743.2378759975445,691.5567238516879,801.5974616858238,327.445056675063,686.6183682567989,483.19218241042347,897.6387940841865,205.90901867302344,420.7480745845156,1005.6728483119354,539.4246031746031,466.81081081081084,172.85840502208788,916.0434686183189,374.19245814426534,1086.4464236777198,642.6277482941622,715.0761904761905,481.9882319173364,132.2160655737705,719.1149616794402,695.0172792100933,410.5889377749843,1347.1856027753686,1088.5452765540872,759.7631453154876,303.9460214053048,1160.1355648535564,551.3414191793244,935.2345651194231,768.6337192883366,403.88693215929555,339.74866119243126,379.54006149394104,267.91687379177023,278.33422143280046,315.74717468517923
02:50,224.52549889135256,452.62025316455697,410.2811534500515,393.50945494994437,273.0335429769392,213.28986349114146,742.7120933087784,680.8269230769231,798.9269743101808,335.5034766118837,692.9946714031971,473.0458177943527,900.6190998902305,207.73667711598745,411.1439039283533,991.7091340450771,536.7225390984361,462.7565323565324,179.75632911392404,903.7740150509075,374.0960460772105,1085.7899807321774,610.9952606635071,713.5324407826982,477.7819025522042,142.55138607167004,720.5425603217158,704.2075055187638,415.78607755880483,1394.4114842454394,1048.5390761548065,761.4861278648974,304.16111611161114,1208.0449156406748,550.4153018249883,951.5859090909091,764.7028571428572,413.37356549267906,346.256512301013,387.31094572517696,273.3605864110516,278.5059784193642,324.65021110750246
03:00,242.30803267528933,450.86796875,407.914774177086,395.35538116591925,272.12506513809274,218.13309671694765,740.8676696346331,687.7820549927641,815.691155492154,340.29381035301566,701.326656394453,491.3368765331153,921.9402901785714,224.693689745837,410.91688952890354,1010.1921052631579,542.3794626426205,459.3675544794189,168.4174055062996,918.5247173575704,369.3016581632653,1089.1797940439744,629.2838823233593,711.8345903771132,492.49549811211153,129.4411003236246,716.0778501628664,701.9370879120879,428.14150047483383,1370.6245298788133,1106.505005005005,789.5448621553885,303.52562294311235,1130.2678243105208,567.3846153846154,962.1193181818181,776.717706013363,420.4464141821112,349.93851132686086,391.27784891165174,277.621013667426,291.83446136491824,335.899544863459
03:10,273.83615221987316,451.63897763578274,394.7677979076295,423.6562847608454,289.8519108280255,223.12339556592767,709.4682148721557,702.6678052946199,811.3531080122902,358.4618770633548,705.7071045576407,489.4897792313982,903.5411568409344,233.78927017883035,417.64463993453353,1000.5377864456362,547.5562962962963,460.74799902983267,176.91240875912408,924.4852459016394,400.53255916507425,1098.792873051225,642.0899716421758,714.6631388745483,512.2577464788733,110.9271649375397,733.0728235683548,705.6813464235624,428.6581993569132,1375.1149548775247,1070.5967540574281,771.2882553606238,305.52383199622466,1215.3388971054299,568.2445627024525,965.647124636384,763.0067377877597,433.1715191126956,352.90619875368975,390.3115024766098,281.82124352331607,304.75967648757944,360.9251903343264
03:20,237.77213216957605,446.5248833592535,406.2717447246526,439.9117429837518,287.2496025437202,224.51128701260626,699.2723434201266,688.1690576652602,822.1885673624289,357.54821372115083,690.4791481810115,490.72592592592594,907.9317556411668,219.94584997780737,410.3076923076923,1016.3942661112472,541.38276368982,459.12058111380145,180.8366504854369,925.768017524644,403.0996943676321,1111.6152365236524,638.8172858225929,706.8212535465566,482.768115942029,116.76678141135973,727.9980462390101,709.5682883939039,427.4795788130185,1380.0553467000836,1090.7221389305348,789.086369119421,307.52748267898386,1139.3758118701007,561.0667122040073,963.6585311240484,783.6876430205949,420.2629136400323,358.4184897671136,396.19188395152406,282.08283687943265,300.87724898432964,354.6374877969411
03:30,223.33615510649918,462.0048076923077,399.61827411167513,413.990099009901,263.9947561615102,205.28721541155866,684.8860967590418,682.3725265271006,794.2058266224539,343.48441209052066,676.12982689747,501.66795901412354,897.3095768374164,214.10877944325483,399.20726361928615,1023.721664626683,538.0432144170651,454.04891701143833,173.8219577362157,922.055956284153,382.5766229712859,1083.6741729218793,615.4600448095593,717.8637071651091,503.660447761194,131.96789883268482,708.124262295082,691.2939964685108,417.99389852280024,1371.9925434962718,1101.307411019015,783.3312182741116,307.18582462517037,1208.6944583125312,556.1112624886467,952.6613368865201,779.4765291607397,406.1955147808359,346.712979247274,382.9116253644315,271.0216262975779,279.392023633678,331.4275503573749
03:40,234.55176304654444,468.7165732586069,393.684625158831,427.45711143695013,266.6664926931106,211.30332739156268,663.461051149695,697.5216146578872,819.6950959488273,353.811371555274,679.1195945945946,514.176404494382,894.021603183627,223.26178715761114,417.8859793814433,1028.0115218434948,539.367903930131,449.4908647990256,174.6913308913309,948.828722002635,376.8637220999686,1076.4229581813079,586.0,721.1008533747091,483.20836940836944,148.6374704091985,721.3049967553536,695.9524236983842,422.7325806451613,1376.1412085606378,1069.458919319023,763.8389652761595,305.68056828597616,1241.7138271604938,554.726419311578,967.2507822977202,772.1422523285352,411.89067589576547,347.38112011271573,378.7391143911439,276.5955497382199,283.9303074670571,331.71456500488756
03:50,252.91562416821932,479.796812749004,418.6488785769528,431.07979502196196,271.22906793048975,204.5557142857143,660.5833527628818,670.8715197215777,833.0370194589464,355.4959088721322,653.843673012318,498.6713771127736,890.4032348020078,212.4906580016247,433.3917864476386,1018.6407837445573,548.8277064220183,452.793930494371,178.45260246416896,946.3709712782285,372.3227060653188,1078.6852578475336,590.2191570881226,729.7143966856551,488.8829393335232,162.77972641178533,732.6489915419648,700.6247321701867,422.4151857835218,1379.3570536828963,1064.1163372529397,758.8837261503928,306.65432098765433,1236.483997068165,551.07654541397,972.5139200718455,793.985827664399,405.5283914928763,347.13222871994805,381.69436201780417,273.47652962123664,287.1975381008206,334.821568627451
04:00,229.92855068254428,476.0605577689243,429.4020061728395,421.3463048911103,270.8374070138151,208.8355842630652,688.2221440300258,686.7660377358491,838.4704898446834,343.8909549322408,687.1944692239073,515.4395322304621,881.1478753541077,216.79328859060402,426.5467328370554,1041.8825235678028,539.1069597069597,449.92890300513073,176.43275862068967,976.2882507672074,382.7608797379504,1061.5342582106455,592.7414314516129,735.102293223396,499.80519851471007,143.09195781147,722.2240102993242,694.4899817850637,427.9431524547804,1335.342387732749,1098.6339478094326,820.5463567511099,312.99628770301626,1228.0067805123053,541.2622073578596,984.6825646794151,814.6503186478249,408.0410532863363,349.9105633802817,385.35766151554645,274.87785781396803,289.5191793041927,346.8479786167725
