Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
02:10,83.83952912019826,46.838637094181934,109.81051587301587,104.8876992624316,128.53202479338842,134.00776699029126,152.1575996677741,95.45758241758242,27.65094130675526,186.2842987804878,72.51611141452759,116.93473511742218,140.09979540804727,124.57118463180363,163.17417568587967,192.04502369668248,416.2661684392067,88.34628450106158,139.10679611650485
02:20,79.46034023365443,45.30392156862745,105.41613780598368,99.30857544517339,130.67273910214703,146.51098352471294,148.08501941549153,88.78435754189944,30.497976732422863,184.3687979539642,71.18122626153011,115.50342935528121,140.10912788070493,133.83777969018934,132.46153846153845,178.93809980806142,413.4971703452179,95.3152382987818,139.46341463414635
02:30,84.46361019736842,47.92832658148956,103.65692096847876,99.19320342205323,130.37477565671398,147.27209172259506,157.15381391450126,92.10911808669657,29.458635341164708,182.42099845599589,64.77012127894156,112.55937940761636,137.88888888888889,129.0499671268902,134.88532675709,181.71142857142857,402.59315375982044,99.07822784810126,131.71933174224344
02:40,83.25178047758693,46.55896300980082,103.6290543627227,97.03577857785778,127.84729509679754,154.0182408795602,158.40494791666666,87.91556603773584,29.227091633466134,181.26743886743887,67.06243184296619,115.1917469050894,131.4765625,131.12995451591942,130.3676958407757,202.99623706491062,450.01080291970806,102.83501683501683,129.171875
02:50,85.53609958506225,47.79805056350899,102.49760765550239,112.4199814986124,132.91077441077442,142.52984464431725,170.73201906412478,94.9402418781124,39.67743551214625,189.67135190391005,53.75525063007561,120.51882732651963,142.7519945292911,130.68443680137574,116.60079328044797,187.8563327032136,363.8845615018212,96.91524351676155,128.5225744476465
03:00,81.16410469464063,45.18074899411947,102.35124841303428,109.97178757705073,129.7018388039182,133.12645590682197,151.4308202154101,96.70024038461538,40.225084256138665,190.3939471007121,51.35740376510255,118.40496090590456,141.93251253989968,125.5305376344086,146.85739087301587,196.008356545961,395.35482985729965,100.73277661795407,128.01251805488687
03:10,83.50678274954444,45.57721596101127,101.89923181201988,105.98378759398496,145.5993054407144,143.62722222222223,151.0386405017196,97.03637677668031,38.26793452094367,190.15097236438075,64.5158358578904,119.56531049250535,141.57503441945846,122.54803586678052,117.4189844348048,187.47042120208235,349.6524554776039,94.51357082273113,127.321083172147
03:20,66.59659589401649,44.71588841722256,105.61577258138469,107.59699035974606,127.77274963108707,146.4423710208562,134.7940594059406,95.68038740920097,38.24501216545012,189.70135862599332,73.23007886864292,113.59747766684183,141.01337638376384,124.4303183639047,154.09447852760735,179.30385930630192,382.08033769063184,99.45164506480559,126.45623215984776
03:30,67.69096472282217,44.349771689497715,102.52186468646865,110.16734401147502,128.09748999636233,137.1768278439617,145.93484818017293,94.45251962522157,33.62269785963166,189.64417650076962,66.54962881495739,115.23781467595072,139.02853828306266,135.86271518849424,145.4553343542624,174.30379123584441,396.81481481481484,108.99540682414698,127.07392996108949
03:40,78.85078219013236,46.5554879902706,101.60198183319571,106.02422389463781,143.48202443280977,143.48701298701297,152.49005278116118,92.91110019646365,34.02643391521197,190.7216202270382,60.884445670159955,111.20639147802929,134.10681818181817,124.86375376668101,120.55354037267081,179.45743145743145,370.81167961425126,102.24199584199584,131.65831325301204
03:50,64.6550241805481,44.790119668610004,93.67892976588628,99.19098265895954,124.9054054054054,150.82381729200654,142.87733598409542,94.10791015625,28.924909373381666,185.1917982679572,59.13815789473684,107.09968102073366,132.88553113553112,126.59876147768524,135.8486036256737,170.41802067946824,371.2159424153559,91.48932536293766,129.59420289855072
04:00,67.80572741735902,42.71463563992651,104.58910891089108,100.20041180507893,134.35980638221585,146.5098591549296,156.7196894286283,91.37625952322438,34.940190190190194,189.63367346938776,64.13796879277307,107.48604094655677,142.03037916857014,125.75,165.0912052117264,185.01843100189035,391.38932146829814,88.72548566142461,132.4853857211308
