Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13
01:40,126.84899749373433,47.06964618249535,37.189459084604714,56.94592875318066,58.06299212598425,146.01225490196077,281.3917154434939,135.56878088962108,122.70283656010805,90.74736313410347,129.62506666666667,128.45693606755125,38.17185045554508,198.80653883972468
01:50,118.70347394540943,47.70616955170883,35.897292771420595,57.88895879207298,67.86323713927227,139.51678082191782,284.8841575091575,136.3024208566108,125.5313769751693,84.30964717493215,133.48072321191174,122.79292329612919,39.04973245199874,190.71956782713085
02:00,121.40933459476506,45.46153846153846,37.27721088435374,56.72496831432193,72.01080737444374,139.7184065934066,284.64716391246094,133.46239022527683,122.59871482384223,78.44320203303685,128.77304779315747,121.97370892018779,38.15555555555556,213.10257773053414
02:10,121.07876496534341,42.8585086042065,36.48526576700633,56.445227418321586,57.63836796756209,146.859839217057,275.96223021582733,136.90127627627626,122.28971324533455,79.43072983354674,122.82425032594524,117.2982259151134,37.24276729559748,199.98615548455805
02:20,116.96617601002193,43.96150696150696,37.186307519640856,57.38818698673405,60.17554347826087,147.57664233576642,259.94722598105545,135.93694732795078,124.08297043318818,82.58591697320021,129.93823606385763,122.60398924249216,39.50015827793606,212.76579725732725
02:30,119.84685822544995,46.76248904469763,35.94475602916433,57.67059948979592,60.87645502645503,154.50921739130436,263.4684724689165,136.4258172673931,123.1879271070615,89.48773841961852,126.34020087561164,119.42586054721977,38.36332288401254,200.61936820300363
02:40,118.50792141951838,48.382925818483216,37.07451435198608,57.32621173469388,60.85463258785943,156.13245738636363,265.9383688600556,133.58000822706705,124.31150159744409,91.0615796519411,129.54354042110737,121.01098901098901,38.25927109974425,209.59765731408336
02:50,116.68298887122417,47.75914249684742,35.45475241889584,59.236043095004895,58.708857442348005,140.9628214037526,249.44003566651804,132.1941982272361,115.07162162162162,87.35495588998444,128.43480560698228,118.30918091809181,37.91201248049922,184.09200300827274
03:00,121.4346709470305,47.9515455304929,35.98682325981094,60.798655462184875,67.52726063829788,140.99473684210525,239.19708994708995,131.0688242523556,118.13281815986477,89.18703703703704,124.56893358031225,126.24520355638747,37.05891619407687,191.29448010269576
03:10,113.60524632117722,47.4045393858478,35.27283476204552,58.79506578947368,64.85695222844943,137.71917098445596,239.84245960502693,128.21154674709177,122.69130845536137,89.87468741317032,126.61027434104358,120.76624261699227,37.489368454458905,175.95938303341902
03:20,110.89187460012796,47.84486762656758,35.974819102749635,57.41722745625841,70.01450589301903,148.28460725607607,238.52619692863595,133.9365375641624,133.2705596107056,86.53599533663655,133.2341806381828,118.29406392694064,37.60824108241082,168.41544574124657
03:30,108.27574967405477,46.193474264705884,35.742670082550525,57.63746537396122,59.66176147594992,144.8187872415002,253.0584387265591,130.20855614973263,127.49243533430942,86.36272780717225,134.78563566318107,118.59586815227483,37.09054388133498,170.60985521971043
03:40,104.92392392392392,47.569823434991974,36.94266781907231,58.067977915804,58.624719101123596,148.86852173913044,255.16233470132238,135.45084590763602,129.1672844082036,89.62635791881075,140.31981854267082,120.68422279189001,37.24238657551274,165.01519443729075
03:50,107.98595146871008,47.816946442845726,36.63368601658564,57.75732217573222,70.56242787906763,149.9494459833795,238.0532250789355,129.96992818671455,130.97323661830916,87.05204678362573,133.35492010092514,117.20110957004161,36.579950799508,166.96421161825725
04:00,107.73739703459637,44.43050847457627,36.853372434017594,57.989041095890414,69.53519130845537,132.41051532033427,240.91137440758294,138.50076647930507,121.32124093069802,91.37478608100399,132.48967889908258,115.67826479891549,35.77271268057785,159.28904428904428
04:10,106.0836793356755,43.593978844589095,34.65925925925926,56.07354925775979,66.60515222482435,140.45489781536293,239.00431241015812,134.52445193929174,134.74974747474747,91.13972448692718,140.6208297069916,110.85047743055556,36.299650460756276,157.98849399130657
04:20,108.21008403361344,45.13210702341137,36.24985590778098,54.738241308793455,67.08831168831169,138.10751156995372,246.12783696155628,127.46642685851319,129.87474849094568,88.06359832635984,139.51209559895074,111.08622502628812,37.2136232811001,155.92790456431536
04:30,103.30015898251192,44.657712305025996,33.068380898558914,55.84684065934066,60.39674378748929,133.6356050069541,254.55019902697921,123.99756097560976,135.25298147678254,85.72125648063434,150.50414937759336,107.64214387609537,36.26714915040906,151.59267912772586
04:40,97.37100213219617,45.62013917314777,34.60201729106628,55.82571623465211,70.31922357343312,135.87084217975936,247.2170542635659,130.57583081570996,132.60564826700897,93.86447212336893,145.19403425871235,109.87259816207185,37.71337579617835,152.4168817759422
04:50,89.10592734225621,45.56861868573983,35.29933545218145,55.0711080428029,69.05184840734712,137.14189428875488,248.55524212505875,129.08852258852258,136.43806568399276,86.52879107627375,154.60939838371746,109.25173501577287,37.70420752926289,156.9737451737452
05:00,93.66679810725552,48.84299619128227,35.36181923522596,55.28895562228895,68.51593720266413,129.09338521400778,242.64936886395512,127.92861500915193,125.97286821705427,90.84129793510324,146.43234610917537,110.38589487691284,36.18558034270934,149.16266402574894
05:10,108.2447216890595,51.46249424758398,36.38406870002961,53.07183427998663,68.65813739050253,141.19163389345727,240.53356735410267,132.53776978417267,131.34393284151616,85.94124325858643,150.4688995215311,104.30838198498749,37.70458135860979,162.10667689946277
05:20,91.11562258313998,48.60545073375262,36.771171693735496,54.581363943281566,70.67596863468634,138.45775892541533,241.7697746354397,130.85093542546772,137.65208387263786,87.9700419412822,149.07357759904676,107.0696273153314,38.00062015503876,160.03495096806637
05:30,96.18258426966293,48.43623607098638,37.21824480369515,56.871515975526854,69.49555099247091,130.87157237070463,250.70829450139794,129.1563076923077,126.86017607457276,95.00957068635493,142.28473871733968,108.66366036075671,36.25719708952863,141.37721569408484
05:40,95.67429718875502,46.97536945812808,36.93398673969444,58.107384823848236,72.1341295360588,138.38440013990905,250.23483455882354,134.99512195121952,128.9742790335152,92.87868284228769,144.0581395348837,111.05077163945425,37.173981686138305,165.09033168666195
05:50,107.98400511836212,47.68586619406292,38.05984892504358,55.59019673224408,68.60789591745177,138.57647474390674,248.04662004662003,142.28267297457126,135.85616797900263,93.72357498616492,147.76338880484116,110.576,37.589067524115755,165.0944510035419
06:00,112.62697135500483,47.68583162217659,38.25168671164565,55.26149802890933,67.53393533352752,141.17698154180238,242.38458244111348,137.6373301831069,139.50585175552666,94.77621330137806,149.5970695970696,109.4935093509351,37.04947668886774,153.01096854304635
