Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
01:40,70.64806722689076,160.87070432119768,143.68510515701527,78.25235109717869,255.5306603773585,120.01540522438044,231.75302154492906,44.98783031988874,350.4566128067026,265.7202887342099,204.62799644865345,436.17124365926185,332.97557471264366,38.39851851851852,622.5522162162163,544.9241533157575,264.7431806484817,312.74783273839876,657.9552147239264,297.4484863902315,376.57151029748286,129.5012400793651,126.04656435298222,229.08328035600763,272.7525232135648
01:50,73.08834048640915,163.80138408304498,118.65172515482159,81.74557956777996,256.16483516483515,118.49916860658463,241.45127118644066,44.71249151391718,359.637245981195,267.43508681005443,198.5652691049658,434.1583552055993,333.1435762224353,37.85252463054187,622.6964324324324,545.4118359927287,278.0803593711006,315.1662436548223,653.9448515233321,285.31829637096774,376.6567607726597,135.8074834037417,123.44326750448833,225.0102203768764,270.4800804828974
02:00,73.14745586708203,156.04837084313067,126.91439241597242,83.109930255729,258.5844222393031,112.94119635011829,236.55844155844156,45.07028317980212,353.40884476534296,270.60450331125827,207.88384592415647,438.8648836401528,330.64191176470587,37.93528693528693,616.9226373626374,567.2539054363674,276.74170202146246,312.51726764855255,661.7570022710069,299.3101875316776,371.49463276836156,127.98126561199001,122.3208630589873,224.47363374880155,270.77522195318807
02:10,70.70314591700134,146.72420989862852,148.82640655923097,81.11914893617022,247.1607002874314,107.96273712737127,232.20661157024793,44.77157712305026,354.5874617737003,265.7279564315353,207.5900119617225,435.69210844413743,328.8640959322831,37.49687778768956,617.0976350618355,572.4001699235345,271.84733214194534,311.4483278853407,648.8525165821303,301.32041540020265,374.10871995528225,123.18177150192554,119.9145211122554,227.20346598202823,277.7260659694288
02:20,68.67431506849314,162.04564032697547,135.48261993679978,81.13492822966508,248.0211518858308,115.29356568364611,228.45139949109415,44.19877258779407,356.9458802067498,269.9515570934256,205.11111111111111,436.7111642198703,335.45832343861315,37.299785210187174,614.788809057261,578.4694886119468,276.48480204342275,309.8159959503923,649.5751155624037,300.22366082762125,370.44608399545973,135.68223552894213,121.86263736263736,228.79252032520324,277.246963562753
02:30,73.75245513037589,163.94482058226134,124.38650488310151,78.3092105263158,258.39212198221094,114.06550218340611,232.1708828084667,44.79204152249135,357.2595834591005,265.2819314641745,202.10791366906474,422.32416836388325,329.5515997113303,38.203521336914356,618.6234729493892,567.7579995761814,275.489252814739,309.20617252719455,659.5606293169609,292.52133534136544,366.8822177535191,145.11140052093768,124.988315312173,232.7936712948014,270.77070583435335
02:40,75.63019966722129,161.49811965811966,122.22742078768137,78.35090273733256,249.37759439859965,114.28800534580688,228.7044513457557,43.45432692307692,356.7995799579958,261.71841901317487,200.92138554216868,429.3636815920398,327.64210783117835,36.3794172349659,618.5136731568584,569.0991933725746,271.1598340653978,307.96454614030677,703.8621253405995,299.3038967611336,370.61999423797175,138.19582404216501,125.02123026673925,231.97443365695793,270.1282679738562
02:50,71.94163292847503,160.58453114305271,142.21432714617168,80.65287653522948,244.7532501300052,114.07554200542006,228.85,44.3187414500684,356.18477279566656,255.3847726111395,197.99550224887557,424.6506126616746,327.55620580346255,36.68854568854569,619.4218340611354,581.2276843467012,267.2426433915212,309.67816091954023,694.6268486916952,290.80496987951807,372.75736126840314,127.70281725255548,126.6854620789047,237.6941906005222,268.87545787545787
03:00,73.09224598930481,159.8537162162162,134.35253256150506,82.99039385206532,255.00365058670144,112.49646345570899,218.53640416047548,43.38806993486459,357.0623508353222,258.968822468436,202.19135429262394,432.43145161290323,317.28378051728305,36.44721452754694,595.9797507788162,592.5564744287269,268.39308024987986,313.07796101949026,627.2698063380282,298.0042961839778,364.69960806270996,136.98048974716306,122.03681537903519,230.86547811993518,269.73179761415054
03:10,72.1048817696415,161.51479088745324,131.0454807138745,81.26036269430051,255.23118417672745,116.19004676018704,230.78666666666666,43.70260095824778,356.127191679049,250.28228305785123,201.10152284263958,441.63229957109866,318.91170136396266,36.899556400506974,590.6854080070007,599.9920826918848,281.019283065513,318.36117997025286,703.7237991266376,302.86907449209934,374.844287729196,125.32673005810882,120.64678362573099,235.77555701179554,266.6805269658296
03:20,72.17932418869187,156.2559704002691,139.72928653624857,77.58379320360152,253.40495436766622,114.12133468149646,230.57741440981093,43.61373092926491,352.46217494089836,254.94411073387306,202.8939393939394,441.92449719749425,313.0202325581395,37.214240903387704,578.0461883408071,603.5717118307997,266.7941249688823,325.98766650222,747.7428003972194,327.5693779904306,377.57470946319864,136.4320788891125,121.96941345807845,223.35351882160393,266.9363449691992
03:30,76.70349702380952,159.51335813324314,127.53866279069767,82.11168495803744,251.5450532329265,112.62700306853051,229.12856402280974,42.84029484029484,354.49391871848115,260.6231732776618,198.4129129129129,427.39224780520124,325.6496072363723,36.0945945945946,578.4020458083166,596.0840794933391,262.2335254322225,315.1825396825397,731.2214659685864,312.8482165443967,385.6235783633842,137.90497461928933,123.3858253145818,225.9947609692207,267.053152039555
03:40,70.63839441535777,152.4149614223415,136.11031105990784,82.31782178217821,246.97041110238283,114.57810911555406,233.90998448008278,43.61135518756337,354.26158445440956,251.75828157349898,194.45850622406638,439.00230414746545,326.0974212034384,37.38212634822804,586.1202029113366,592.153829321663,269.1296111665005,318.04363997024547,729.622348680807,316.6663301362948,378.31404278661546,140.24426395939085,125.80812641083521,226.2704730831974,267.45992601726266
03:50,73.99777613046702,152.89466530750934,121.33343160377359,87.17622556872797,258.01364924027814,114.86769759450172,235.9810625986323,44.85170068027211,355.6562037311223,263.1458387685886,195.49970077797727,444.75322976287816,320.3522304832714,38.32948328267477,586.4182222222222,600.6899122807017,274.3431174089069,320.6826450344149,763.465091863517,329.41522230595325,380.47723577235774,134.03603047148445,123.93977870487937,219.92636037797328,267.2205338809035
04:00,74.94067190850608,155.1566386554622,117.6214639836687,76.69935026580035,255.08288288288287,127.2173479561316,232.4718456725756,44.42341395022783,356.82394995531723,255.81267787839587,189.42848682262363,432.0221085629434,317.07648725212465,37.59585492227979,595.2003585835948,609.7957456045149,271.4744318181818,319.7492016703513,721.4992082343626,343.7418879056047,378.848204570185,135.73756397134085,121.70742438130156,224.68703038222802,266.8539695598519
