Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
01:40,341.20781851326717,58.65931863727455,102.02963473466575,440.1284899429601,144.0206378986867,313.0433458294283,330.4563260984648,168.3947539562107,104.77849842767296,156.86150712830957,83.23725652714464,79.84353741496598,129.173196794301,120.8394701986755,80.33309037900875,103.90752409191994,21.390843738176315,166.6606795066003,218.06466666666665,72.8757799205899,33.7235
01:50,345.98188050930463,58.06685601922657,108.08491228070176,480.7750657153586,144.24012474012474,324.9507219802888,341.694847020934,170.23616557734204,100.51851851851852,152.00410509031198,82.754981699878,84.21603990790483,132.5179856115108,120.57292225201073,82.77873563218391,111.53727560718058,22.03527131782946,174.90586771718847,219.8875145857643,73.5645342312009,33.808052950910096
02:00,349.5251509054326,56.1038077969175,115.25817675713292,495.2062385321101,147.8014705882353,333.99953874538744,339.62366452991455,169.55830998059926,105.96581196581197,157.7254820651047,89.33369029770829,86.91197053406998,135.4650122959982,123.27345203295243,83.40666666666667,106.10122820919176,24.20562248995984,179.30148103063502,224.2490369363245,71.39473684210526,36.251810584958214
02:10,346.5368593016132,59.00539689678435,119.26987447698745,483.7484159522922,153.29092805005214,347.9586992641823,342.51082365364306,171.9032747777055,108.04181951577402,172.26300114547539,85.33118192819686,89.49757009345794,137.5078090138331,123.73969688912523,84.89185185185185,107.70126372488087,23.221044045676997,177.7884889160057,220.842339337336,76.22099447513813,35.29712460063898
02:20,351.1476689258575,62.99804475342168,108.30126404494382,451.0806658130602,156.1243265644426,356.13483947681334,345.50826666666666,171.41607565011822,108.29243697478992,157.73919936583434,87.79183927091964,87.08049762166118,137.60290447016112,123.5709711846318,87.02678571428571,96.14374353671148,23.419141914191417,183.47164999019031,222.10778985507247,73.9840834248079,35.680083638264506
02:30,337.9248345077942,59.697885883155266,113.78925331472435,463.4066797642436,146.41197183098592,350.5370067709549,343.0884635281945,171.26662248729843,106.51498988412727,147.43904133379647,88.74283322870893,82.43606799704361,132.25647376716955,124.97667020148462,83.99356683345246,103.62807829930541,22.568374344493748,178.29376854599406,215.01616524472385,75.44335511982571,35.4364224137931
02:40,336.33743085433315,59.94794459338695,107.5771954674221,468.6362694300518,149.0369365609349,352.9809114769745,349.2730439442658,173.25326086956522,106.58779048321652,158.70704845814979,86.38229209764171,82.06707983959168,136.3419806000451,122.8525641025641,83.09273903666427,106.08173583315778,21.58393574297189,181.76863202957773,209.6576038903625,82.1529933481153,34.930299539170505
02:50,365.17944134078215,63.969348659003835,106.44521981856245,497.0733282674772,149.2383236030025,343.6897792706334,343.7723381487426,175.76909759792252,102.4685650887574,137.7464691698243,87.52407094594595,83.02942244823828,132.71814497973887,122.8130341880342,83.94663742690058,101.38913088570835,21.635748407643312,175.673630831643,212.75918635170603,79.66722129783693,34.66050420168067
03:00,337.2916666666667,61.4095756750624,108.44933612858141,496.37518409425627,147.49504132231405,334.194743130227,343.3616504854369,174.85310734463278,104.26979742173113,151.82515398370754,86.66370584589961,81.82091172214183,135.67303319690768,121.87768240343348,82.55936073059361,106.57218683651804,21.644910644910645,172.45183256559181,219.08635851183766,78.98561946902655,35.02040816326531
03:10,318.3740887315143,56.51654287643484,106.17626648161,497.8597004018999,142.8327855382087,333.72283653846154,341.37696747114376,172.0578734858681,107.7098,144.7687804878049,86.23275862068965,79.82766439909297,127.69415191575173,116.97635044342918,79.57803468208093,104.4591892383203,20.156071564522268,167.22870407751313,205.98704151109158,78.93556320708313,34.55983350676379
03:20,364.301567239636,63.32199009261254,100.4904109589041,515.6444695259594,148.53396459448334,320.64850071394574,347.1210242587601,171.26644808743168,109.16093690970911,153.5711768161347,84.65807524423197,70.78699551569507,132.79860171402797,118.75773889636608,78.98536831483351,111.90454364288561,22.88517745302714,166.96263643996642,216.05307136404699,75.28579146407347,35.6035535813437
03:30,362.2135428192078,67.1154020899591,101.38308115543329,510.6484551620196,148.41071798055037,334.92148760330576,341.2031458277793,176.8981073943662,102.44784371544415,149.66266025641025,89.77689066311821,79.89503456945317,132.2550033730605,115.00864631180762,75.03364389233954,107.0834392206692,22.74938574938575,166.67763695829927,217.28817789879736,81.44827586206897,35.31431646932185
03:40,351.7487080103359,58.821364046973805,106.7084487534626,507.33825242718444,147.04283664685386,330.7965939074119,338.11918828666836,172.118477043673,104.66954887218046,136.81342258839683,86.61882817643186,74.27947096032203,131.68286618444847,115.04623655913979,69.03969022265247,102.45604072841198,23.020076890217855,184.16143324985552,224.70529122231338,69.38783068783069,36.03176283748015
03:50,326.60767218831734,56.39871311293543,105.41610738255034,505.48747663551404,146.62994233937397,332.09340394800194,339.8871052631579,169.88769092542677,109.51,137.59112190046818,83.62888101687852,74.66099635479951,134.81270828704731,113.8400646203554,74.52021696252466,102.59494611668525,23.74846625766871,197.56485657586146,227.0208922742111,68.47491995731056,36.2072625698324
04:00,346.1913809082484,61.50564911532722,109.73106323835997,518.6398013750955,141.84572375232966,331.7859032956459,328.5447091980528,172.63616366036075,106.81361651448988,149.61994436122404,88.44182948490231,71.92100840336134,132.737030411449,114.53480841878036,71.4133782483157,104.65985028300165,23.654276757725032,167.68724859211585,217.89942145082333,69.92282958199357,36.08305830583058
