Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
03:20,532.1907381934892,727.4562237762237,1065.5914298808432,1266.6902848794741,665.0685319082049,940.8411651552624,871.0747922437673,706.5914634146342,1247.3018433179723,997.606884057971,1214.0729274165806,1042.906093906094,1285.3639164669635,713.9038284839204,1285.9434963974213,701.7023901310718,1212.8275201226525,1666.3346824408468,1856.4251425142513,757.4714182344428,1046.9691577698695,1334.621843626407,1548.2169245342595,1708.401207115629,1014.2549585286694,912.4535564853556,1416.6741165810934,1578.7352466946147,1334.5419605077575,1650.2715395480227,1041.8995614035089,947.8286953379111,1356.1587684069611,1352.7084832904884,782.1372961599159,1011.7717853347502,1666.4370327774584,989.8219255893213,1801.6167723061922,1752.1803514837222,1984.0625,1049.255180580225,854.4171105193076,747.9736417428725,1346.8717844017967,864.29030515798,1089.867298578199,1374.0734388742305,1331.494107248085,824.141935483871,1460.7990667833187,767.7601396723073,851.866146848603,851.5104752171692,1160.5394775462285,1924.9680735930735,797.1942945258288,1021.5359007832898,496.0432369942196,772.7884696905469
03:40,513.5725806451613,792.0449438202247,1057.4141695702672,1284.6002999625048,701.9066624764299,940.4367784496976,901.1281874569263,708.5505844417573,1241.2030250145433,1015.2047128129602,1227.6731586402266,1076.1921680497926,1299.5145732130466,668.7575100650356,1308.2470149253732,704.1813312930375,1216.9675907848496,1656.2721003134795,1778.3388786198398,741.8084789884715,1069.8656832298136,1291.640892420538,1497.0407140620107,1672.1112170320941,1031.7955523672883,880.6169303120992,1422.4402058734483,1542.651754103637,1275.922612708555,1596.060388209921,1067.257067371202,1036.5970709725873,1349.644035184167,1340.9879759519038,805.3814486711829,917.7448581098672,1596.9809248554914,1004.9808571428572,1770.8565815324166,1680.899421965318,2021.3104786545925,1056.6995860437612,808.1901408450705,705.5379537953795,1316.69828990228,892.8436635307139,1083.467027460413,1378.140943877551,1328.840058910162,886.8398316970547,1358.0994263862333,817.1482558139535,850.151354923992,850.3222676200204,1180.7548661800486,1880.546256684492,791.4467024539878,1006.9051047120419,495.5014735887554,782.9202898550725
04:00,533.9977324263039,799.1459979388526,1050.3219670610067,1284.692222631773,686.9478776529338,949.0947281713344,919.0678321678322,711.7432158768733,1240.009090909091,1059.2611487691759,1223.9748382458663,1062.6748971193415,1298.9161178509532,625.0231033406181,1313.7704794261986,701.4663332050789,1178.9419007310505,1620.2757227230338,1730.603448275862,731.5112697220135,1064.3552079359024,1260.3225905463476,1498.5807984790874,1664.8404085541015,1024.215053763441,894.2213918729566,1430.6037282020445,1471.668522764494,1255.2498250524843,1556.5757355612059,1040.3698042370609,1042.6128419452887,1441.6787025703795,1320.3639143730886,816.7215447154472,904.170412963931,1598.718767826583,979.7139145496536,1740.2148554336989,1682.9915893271461,2060.564194707612,1060.343583678297,784.4120586275816,687.6460416103756,1294.6716781796017,912.0216735253772,1083.0515271140662,1372.4179553264605,1313.8278615794143,922.6503067484663,1346.0417859187178,837.364633493847,870.8332255979315,863.251012145749,1184.891465953018,1867.9050174403005,774.6368613138686,975.6688524590164,493.3988425925926,772.1351466213345
04:20,531.9451052150046,798.7303693079957,1064.0762383017575,1288.9523989421987,682.997867803838,946.9413369713507,897.1440618411806,701.8673718470301,1241.2067583046965,1018.7442872687704,1240.1345609065156,1083.8862332695985,1331.761690335989,634.9228135698723,1335.0804774740084,703.2296037296037,1179.1492649830382,1619.613849033063,1794.1816816816818,753.3267363704257,1069.785686949866,1286.397251908397,1518.1830985915492,1617.4159318941927,1029.5330725462304,886.9897161661868,1415.4967997561719,1532.1081606217617,1260.2730509077965,1593.983842010772,1091.03235373416,1005.0738332058148,1354.2160970231532,1347.896273917422,822.5725606736008,941.9362096347273,1610.0492272467086,978.1143586833144,1763.0,1754.6265895953757,1963.3253316487683,1070.0526315789473,802.2654656696125,714.6731517509728,1285.8584677419356,882.5772714795498,1092.2514047866805,1376.6273344651952,1314.493114561969,885.3603932584269,1306.6394894503776,806.0720258969517,861.3598484848485,861.7810590631365,1184.5044221698113,1894.2037526427061,774.7458603311735,976.1621621621622,486.6393521875755,791.3134073441503
04:40,609.8701737451737,777.7180871577324,1071.395053166898,1281.9190380761522,706.0893407270487,926.1066156369601,897.2519628836545,664.4349561053472,1283.2697700504768,1016.3809352517985,1247.238314447592,1067.1441505837504,1308.9561643835616,616.7220820189275,1330.3954031943904,692.461776061776,1116.6738165680474,1576.5350795135641,1748.8130841121495,746.7168513565151,1032.7407407407406,1250.9263125575683,1506.2505550269584,1655.0846444304593,1029.508540925267,878.4907485281749,1413.9281045751634,1504.894446248782,1198.58,1578.6574545454546,1076.9283943817131,1058.479940007499,1431.1155245603395,1366.979518689196,759.3460656990069,956.0903846153847,1600.4470720720722,988.1373937677054,1766.7313803376364,1817.1763334304867,2026.837374717103,1051.8919553728715,783.3971227835397,701.9032901296112,1285.4217797643234,919.8416445623342,1048.254822980708,1359.1156045751634,1340.8662311843227,929.4426822481914,1225.6312776476711,842.0785101822079,835.1479179614668,850.391502276176,1206.0111929307805,1811.2914798206277,789.4649187592319,982.3138075313808,493.7849410632668,773.9031578947369
05:00,594.8089141773353,776.6022419791263,1045.1300091074681,1279.461308411215,639.6188354129531,941.6465918423214,907.2900926585887,654.0847953216374,1310.506228765572,1003.7867383512545,1232.9823633156966,1040.259862560448,1304.5833905284833,636.0637763116557,1352.200633161852,675.630929425376,1060.1356783919598,1557.3585143216872,1768.5807633587785,744.8647416413373,1030.5825778478518,1241.3490508266993,1495.189417658109,1646.2433112999686,998.6653627311522,880.5044286979628,1394.8144918821406,1497.564500484966,1240.088593974175,1569.6874090247452,1110.275956284153,1037.1291157972623,1359.6688895331981,1309.8868407578084,726.3660015155342,1033.5889807162534,1553.3226544622426,981.943961894088,1767.0904150197628,1847.8984741784038,2022.5896695540584,1081.4478386167148,781.2437877770316,696.9903140592897,1215.759917355372,908.5221870047544,1111.5097126669364,1346.5590409590409,1336.2149295774648,922.7842003853565,1287.08490059108,833.106590724166,758.6044657097289,881.0700888450148,1229.7766685681688,1839.1444796619123,774.6046944858421,966.1838565022422,445.91527535509596,788.9230125523012
05:20,642.8788774002954,769.9130929791271,1042.497988377291,1291.8014849550605,646.0991046619326,955.3850296176629,905.2669552669553,633.9754098360655,1355.9060066740824,1012.4949844344518,1236.9835491774588,1061.354521467978,1327.1232954545455,630.7017062766606,1352.0853118712273,612.5630486831604,1105.9762564305502,1536.3986763315474,1737.1968576709796,746.048679245283,1045.8622309197651,1227.5366676894753,1506.0937207122774,1596.103761755486,990.4947108603667,876.9961055819991,1392.8790752815648,1494.9571337172106,1219.0751222921035,1630.0390821082826,1108.9395695364237,1034.657864523536,1306.477681001633,1361.4300965937978,687.4998735777497,908.2534890344631,1528.3793897524467,1011.3127948931447,1749.9646365422398,1852.8784691790827,1987.4181472081218,1088.8043230944254,778.3002388263392,696.3466915191053,1225.612474012474,894.2892761394102,1070.1223437177637,1347.8732534930139,1349.1291946308725,918.1241883116883,1239.1586776859504,850.9477631931422,751.7420454545454,923.1349902534113,1228.6744525547444,1752.0474540122634,782.5063670411985,970.6232854864434,441.7715623459832,761.1783492326836
05:40,636.7452135493372,777.6355038195708,1026.5511150364318,1332.9730902777778,663.6762849413886,943.3329729729729,930.2155539772727,657.088482074752,1361.467105263158,987.368475630833,1244.0508771929824,1074.0708229426434,1348.143941523756,647.9213946117275,1368.2882846861255,613.2019115890083,1102.1974959612278,1532.9092067537433,1685.9151138716356,747.0412844036697,1057.4940617577197,1258.2837052889024,1497.8353846153846,1602.4087252475247,991.7082607180203,862.8831116485288,1363.1654804270463,1506.657795867251,1257.438796680498,1644.218345323741,1110.1385125794857,1038.5265095729014,1322.7491730981258,1322.8633416458854,686.3998993963783,899.6912270642201,1533.9853190287972,973.7783085136274,1740.9965669445808,1823.7105033459413,1982.5214397496088,1111.4811643835617,774.2671576832943,682.9697867298578,1188.9776212184004,899.4282143848931,1124.8731906218145,1354.2677147918512,1301.0576131687242,914.4079343365253,1273.0768148564998,835.384760875439,781.9411057692307,968.4432304038005,1183.639942938659,1785.7873994638069,770.8226765799257,946.8930379746836,455.1646736422521,748.2641046606705
06:00,632.5399712781235,764.8830985915492,1025.1682587928788,1319.212646167172,648.8760912419037,955.9837354296558,926.1466244725739,632.4994228549442,1373.1081967213115,995.9893048128342,1242.905931905932,1013.1894618834081,1336.5296610169491,643.7065661325794,1369.3523693803158,614.9017964071857,1108.4396135265702,1522.0635634028893,1692.5582151300237,743.9068155564113,1050.7974379503603,1268.079559363525,1510.0557609365374,1594.1091417910447,975.6658433309809,857.6497270054599,1394.5448417350528,1489.8452305748579,1231.8397212543555,1671.854630294329,1115.79797979798,1022.0271903323263,1405.053395240859,1331.420792079208,707.8097389558233,939.2479124676073,1528.9466515323495,997.3087153367289,1753.810598626104,1846.2717328727692,2005.5644543714104,1100.0140370578326,779.1208530805687,656.3133614627286,1199.5402347024308,914.6806722689075,1128.1280065226254,1366.8307554360008,1325.3669923995658,890.8357795624481,1322.491124260355,837.3784297745178,764.3074696004633,947.5549763033175,1194.8991202346042,1815.0992021276595,773.9924698795181,932.2478179551122,445.010668021336,718.3175465838509
06:20,660.6462217860648,742.3227654698243,1007.3943383805135,1301.125670840787,718.6744815148783,957.7031888798037,938.1862433862434,636.5897142857143,1399.1405919661734,985.858552631579,1213.3723702664797,1064.7872075659532,1256.7294919103038,608.8005156300354,1321.5642276422764,595.7045813586097,1075.165306122449,1527.459891339086,1621.3244776119402,728.1693203883495,1024.9777777777779,1233.2682926829268,1527.8501243781095,1578.242453748783,938.3672806067173,850.1099120703437,1387.5494821634063,1449.3323699421965,1222.7544533705902,1552.5562962962963,1088.235575569941,1091.063296178344,1332.500439753738,1275.2324189526184,709.9992452830189,919.0905923344948,1536.0301171221417,956.2722029988466,1701.6474390850324,1792.3338141950376,2045.829260651629,1091.651634723788,739.4726840855107,639.2007488479263,1196.376775271512,883.9693251533743,1192.386669470143,1234.6683034618218,1266.6001648804618,952.3699625117151,1324.4721886336156,879.8465723612622,768.7064950980392,973.4578997161778,1218.063041529728,1858.2616553169198,779.5366614664587,929.0018581604212,469.7918968692449,731.9729064039409
06:40,660.8931411530815,741.1339622641509,1030.0457142857142,1337.8792087542088,757.9019963702359,971.1714051394205,961.6712230215827,605.9336734693877,1342.7377850162866,989.9594055817325,1202.908315565032,1054.3504480503755,1238.6843304843305,600.6788079470199,1298.0048524059846,578.0953882538431,1067.359748427673,1513.705694177863,1548.4506045414332,721.9327146171694,1005.5713716108453,1199.6582278481012,1507.1021604938271,1545.2532019704433,920.8315177923021,826.5366842318606,1381.4361246070305,1438.668810289389,1191.974964739069,1540.7624720774386,1050.773466476462,1086.097260817785,1238.117006422787,1262.751491053678,695.5488080301129,954.0319860424542,1544.7070594774875,962.7052023121387,1636.625382262997,1813.3441353599083,2012.770714737508,1122.6699779249448,733.1533700137552,660.0714285714286,1154.6757779646762,881.1735135135135,1196.5429654591408,1244.198790627362,1286.850596529284,964.9505275498242,1278.889504373178,919.3250145095764,694.6011673151751,969.385269121813,1224.6165597311335,1800.1006553079947,772.8882725832012,914.3000310269935,464.370239390642,709.413564929694
07:00,659.046571136131,750.6997708174179,1032.8481607096269,1326.0344387755101,722.3655297313613,970.4416257501364,964.4617868675996,620.823754789272,1330.6724230976795,1003.3418647166362,1232.043834640057,1013.8513513513514,1249.7462643678161,615.7351015062213,1295.461099796334,590.9768718149745,1082.6139830508475,1521.7203715566943,1599.2697368421052,725.9514374514374,1028.855780691299,1184.3172327827983,1504.0944833892106,1531.7926267281107,925.914686825054,818.4995784148398,1376.4553908747457,1437.2196531791908,1218.1706110914872,1509.88495904691,1065.6029621190544,1078.8826452599387,1348.8289236319904,1281.534525583706,676.9565435820145,955.7655571635311,1553.1647189760713,933.1882046834345,1594.474706182933,1858.872898261613,1996.7326575863162,1133.8030803080308,738.270176653966,654.2540268456376,1160.6666666666667,890.3211938663746,1228.1750584236245,1366.9588313413014,1276.3777173913043,957.3931461208948,1266.2224366041896,917.4271788990826,775.1787234042553,952.9819305753686,1214.9567279193834,1806.6464379947229,783.8825772016775,912.5672839506173,448.38398018166805,716.4977468250717
07:20,666.6351824087956,751.8058648849295,1044.6753109288172,1342.4603621730382,728.6750667061963,985.3818770226537,945.466714645556,585.8460615753698,1295.2020867655135,1021.0604316546762,1237.9933636046105,999.2502120441052,1265.8545349174153,618.6345960442508,1328.5396241830065,587.0844181459566,1130.4165961049957,1524.8934269304402,1668.9787750151606,729.5721100917431,1069.9360946745562,1196.5105114527769,1548.612684729064,1556.3555770470664,924.3614022406939,836.3138075313808,1380.724776119403,1456.536,1249.1979949874687,1552.3215339233038,1121.1460101867572,1108.910671936759,1435.4854823602873,1304.7303872889772,679.0961729622267,991.3320809248555,1573.0695216907675,929.8368527625108,1639.3499238191976,1830.5345804988663,1985.1992585727526,1140.58891966759,746.931659693166,666.6196648751186,1192.722801167153,900.5031190669921,1229.1590371803138,1373.1102990033223,1304.9496050122582,925.952659574468,1270.7012561441836,872.8177353342428,741.4225352112676,922.0220553730643,1249.2109260882266,1843.3629958246347,795.8893219017926,928.1264226391879,452.7021675140487,698.0639445300462
07:40,678.4958974358974,755.0300380228136,1000.5503211991435,1351.6638900458142,712.5144454799628,992.0338478202004,946.6399711399712,592.1367686943046,1322.3571033720286,1012.1507849580139,1227.508827683616,1028.0185343598516,1255.4472157772623,613.7650542941757,1325.8230052652896,605.7453831041257,1099.276740237691,1513.9814162127523,1638.791336180598,717.7150900900901,1046.9948392219135,1197.7952606635072,1547.3467075038284,1577.0857421240662,935.1565874730021,823.6441441441441,1377.2346729246112,1467.0628371945413,1246.0543785310736,1545.861419068736,1105.4789337919174,1094.58373015873,1421.5201476468778,1290.92004048583,630.7194337194337,962.3547191331622,1556.4312638580932,892.6266081871345,1645.630612244898,1793.0198525241067,1999.6176014874497,1160.2865753424658,744.0829588662289,680.6618803418803,1180.8746355685132,915.6286493860846,1233.2479843103072,1356.166519434629,1280.7947936859596,940.4973048980548,1237.7380886808041,869.295842217484,781.0978391356542,923.390047393365,1265.7612754955474,1833.4134515119918,801.7064043209876,920.5106448626967,469.72030651341,704.8427389014297
08:00,662.5777559055118,752.055406954528,976.6504100129478,1380.7419215855234,736.3798309178744,1011.4206989247311,960.2492700729927,618.9287589051369,1288.2337807606264,1019.0021978021978,1202.5346708905315,1005.7174603174603,1229.7894012388163,614.13940397351,1299.2647657841142,615.144094488189,1070.0492217080352,1489.1712978097416,1596.7265034753702,707.8116883116883,1046.4278807413377,1199.9760479041915,1538.0281385281385,1580.2930921052632,951.9269340974212,825.6269911504424,1385.7360185453492,1424.9699903194578,1236.4133706685334,1534.441348973607,1080.7349570200572,1094.416934189406,1384.5958965209634,1273.9731781376518,686.3224263780519,932.6996274004013,1545.0131795716638,944.0830469644902,1644.3075749872903,1760.6759049773755,2044.5287892934953,1150.036717062635,740.9193548387096,685.9017006802721,1187.7028499580888,931.8187534171678,1244.4822787562514,1224.970823427707,1228.6062517137373,979.9100346020762,1249.7077134986225,920.9335416074979,756.6290801186943,922.439243498818,1260.3758720930232,1834.8108389786346,790.7882121807465,935.9882462109496,484.241254858412,705.3588679245283
08:20,651.7852998065764,755.6961552818216,1005.5954666666667,1352.5701598579042,724.9872804360994,1004.2358591248666,955.6147360703812,644.3270925110132,1317.4447498625618,1044.8513909224012,1204.795248078267,1068.869465062708,1213.3444861727553,624.0508871777704,1312.9705762157744,618.4530820573224,1067.080454928391,1485.9628411706676,1557.6693178342,715.5575875486381,1019.8181079983759,1186.6344762503932,1526.5841493268053,1593.3109715796431,963.0791263873971,804.9001367989056,1409.088133640553,1419.258208479439,1208.9468934397778,1560.4118942731277,1052.4107194038406,1127.641717791411,1391.2867256637169,1306.883097165992,692.1277126465453,912.4940631335071,1542.1676712328767,934.9712230215828,1687.9533231862,1763.670342097823,2050.9307814992026,1154.3336933045357,748.0507958008805,697.3181972212809,1202.4926624737946,960.4724025974026,1229.9668759471747,1325.4727164887306,1283.3666951810665,970.3695483870968,1229.3483516483516,942.6429819452534,743.3333333333334,883.1724796942189,1291.1602178274577,1854.8921644685804,812.238114587566,925.2611524163568,487.5340431493415,692.9074733096086
08:40,655.5147869674186,768.4880952380952,990.0504201680673,1370.1805429864253,716.6581395348837,1017.8192120885051,961.2454611474219,640.9597511891694,1316.7859922178989,1050.4058514628657,1161.9266276265932,1066.8434760185662,1227.3598484848485,630.6596583442838,1317.4776299879081,625.5027279812938,1098.6115978306216,1483.79037111334,1615.312365756367,711.2256074045507,1026.5072522159548,1209.1290018832392,1487.8232400860743,1641.8201811125484,944.7121650977552,798.278336380256,1433.8197474167623,1425.2429487179488,1253.0935692412386,1516.1930856932695,1098.9408099688474,1089.1493139628733,1394.7620730270908,1285.2549821154828,693.1152294503278,956.8215527230591,1522.5375208449138,984.5641169853768,1666.3758901322483,1728.9982748706152,2035.896607431341,1159.7956243329777,764.8827790582812,695.7102555592433,1217.0924440692274,947.4510337323177,1253.7285464098074,1225.0236098852604,1302.448678720445,980.6856410256411,1257.7589531680442,871.9271144955127,779.8204503956177,931.065165309056,1270.3575022195917,1874.6967490247075,821.8573055028463,955.790934320074,508.45343680709533,719.4354460093897
